ISO3,Country,Year,Scenario_file,Scenario_key,MAX_FACTOR_used,MAX_WS_used,Aqueduct_total_cm_per_yr,Aqueduct_avail_cm_per_yr,Raw_total_cm_per_yr,Scaled_total_cm_per_yr,Scale_applied,Scale_reason,Allowed_max_cm_per_yr,Area_km2_Crops,Raw_withdrawal_cm_per_yr_Crops,Scaled_withdrawal_cm_per_yr_Crops,Area_km2_TreeCrops,Raw_withdrawal_cm_per_yr_TreeCrops,Scaled_withdrawal_cm_per_yr_TreeCrops,Area_km2_Forest,Raw_withdrawal_cm_per_yr_Forest,Scaled_withdrawal_cm_per_yr_Forest,Area_km2_Grassland,Raw_withdrawal_cm_per_yr_Grassland,Scaled_withdrawal_cm_per_yr_Grassland,Area_km2_Urban,Raw_withdrawal_cm_per_yr_Urban,Scaled_withdrawal_cm_per_yr_Urban,Area_km2_Water,Raw_withdrawal_cm_per_yr_Water,Scaled_withdrawal_cm_per_yr_Water,Area_km2_Other,Raw_withdrawal_cm_per_yr_Other,Scaled_withdrawal_cm_per_yr_Other
DNK,DNK,2036,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.61945981807409,8.61945981807409,False,raw <= allowed_max -> no scaling,11.4173022336,23591.550029474703,1.4791901868480641,1.4791901868480641,6.99515361952442,0.23710020729725875,0.23710020729725875,6853.060727042473,0.09320162588777764,0.09320162588777764,6209.456921717425,0.4414923871341089,0.4414923871341089,2377.969231745874,5.9342055720372064,5.9342055720372064,788.0,0.0,0.0,74.96793640000001,0.43426983886967246,0.43426983886967246
DNK,DNK,2037,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.599810643082016,8.599810643082016,False,raw <= allowed_max -> no scaling,11.4173022336,23546.232606790585,1.47634878444577,1.47634878444577,7.11511549402664,0.24116630603637093,0.24116630603637093,6885.685100228153,0.09364531736310287,0.09364531736310287,6223.908925964463,0.4425199246360733,0.4425199246360733,2381.445167722772,5.942879745936004,5.942879745936004,788.0,0.0,0.0,69.61308380000001,0.40325056466469583,0.40325056466469583
DNK,DNK,2038,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.580161468089942,8.580161468089942,False,raw <= allowed_max -> no scaling,11.4173022336,23500.91518410647,1.4735073820434759,1.4735073820434759,7.23507736852886,0.24523240477548308,0.24523240477548308,6918.309473413833,0.09408900883842813,0.09408900883842813,6238.360930211503,0.4435474621380378,0.4435474621380378,2384.921103699669,5.951553919834798,5.951553919834798,788.0,0.0,0.0,64.2582312,0.37223129045971914,0.37223129045971914
DNK,DNK,2039,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.560512293097869,8.560512293097869,False,raw <= allowed_max -> no scaling,11.4173022336,23455.597761422352,1.4706659796411816,1.4706659796411816,7.35503924303108,0.24929850351459523,0.24929850351459523,6950.933846599512,0.09453270031375337,0.09453270031375337,6252.812934458541,0.44457499964000224,0.44457499964000224,2388.3970396765667,5.960228093733595,5.960228093733595,788.0,0.0,0.0,58.9033786,0.3412120162547426,0.3412120162547426
DNK,DNK,2040,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.540863118105797,8.540863118105797,False,raw <= allowed_max -> no scaling,11.4173022336,23410.280338738237,1.4678245772388876,1.4678245772388876,7.4750011175333,0.2533646022537074,0.2533646022537074,6983.558219785192,0.09497639178907862,0.09497639178907862,6267.26493870558,0.4456025371419667,0.4456025371419667,2391.8729756534644,5.968902267632391,5.968902267632391,788.0,0.0,0.0,53.54852600000001,0.31019274204976605,0.31019274204976605
DNK,DNK,2041,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.521213943113725,8.521213943113725,False,raw <= allowed_max -> no scaling,11.4173022336,23364.962916054115,1.4649831748365931,1.4649831748365931,7.59496299203552,0.25743070099281956,0.25743070099281956,7016.182592970871,0.09542008326440385,0.09542008326440385,6281.716942952618,0.4466300746439311,0.4466300746439311,2395.348911630362,5.977576441531188,5.977576441531188,788.0,0.0,0.0,48.19367340000001,0.2791734678447894,0.2791734678447894
DNK,DNK,2042,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.501564768121652,8.501564768121652,False,raw <= allowed_max -> no scaling,11.4173022336,23319.64549337,1.462141772434299,1.462141772434299,7.714924866537741,0.26149679973193174,0.26149679973193174,7048.806966156551,0.0958637747397291,0.0958637747397291,6296.168947199657,0.44765761214589556,0.44765761214589556,2398.8248476072595,5.986250615429983,5.986250615429983,788.0,0.0,0.0,42.83882079999999,0.24815419363981275,0.24815419363981275
DNK,DNK,2043,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.481915593129578,8.481915593129578,False,raw <= allowed_max -> no scaling,11.4173022336,23274.32807068588,1.4593003700320046,1.4593003700320046,7.834886741039961,0.2655628984710439,0.2655628984710439,7081.43133934223,0.09630746621505433,0.09630746621505433,6310.620951446696,0.44868514964786005,0.44868514964786005,2402.300783584157,5.994924789328779,5.994924789328779,788.0,0.0,0.0,37.48396820000001,0.21713491943483623,0.21713491943483623
DNK,DNK,2044,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.462266418137506,8.462266418137506,False,raw <= allowed_max -> no scaling,11.4173022336,23229.01064800176,1.4564589676297106,1.4564589676297106,7.954848615542181,0.26962899721015604,0.26962899721015604,7114.055712527909,0.09675115769037956,0.09675115769037956,6325.072955693734,0.44971268714982443,0.44971268714982443,2405.776719561055,6.003598963227576,6.003598963227576,788.0,0.0,0.0,32.129115600000006,0.18611564522985963,0.18611564522985963
DNK,DNK,2045,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.442617243145431,8.442617243145431,False,raw <= allowed_max -> no scaling,11.4173022336,23183.69322531764,1.4536175652274161,1.4536175652274161,8.0748104900444,0.2736950959492682,0.2736950959492682,7146.6800857135895,0.09719484916570482,0.09719484916570482,6339.5249599407725,0.45074022465178887,0.45074022465178887,2409.2526555379523,6.012273137126371,6.012273137126371,788.0,0.0,0.0,26.77426299999999,0.15509637102488294,0.15509637102488294
