ISO3,Country,Year,Scenario_file,Scenario_key,MAX_FACTOR_used,MAX_WS_used,Aqueduct_total_cm_per_yr,Aqueduct_avail_cm_per_yr,Raw_total_cm_per_yr,Scaled_total_cm_per_yr,Scale_applied,Scale_reason,Allowed_max_cm_per_yr,Area_km2_Crops,Raw_withdrawal_cm_per_yr_Crops,Scaled_withdrawal_cm_per_yr_Crops,Area_km2_TreeCrops,Raw_withdrawal_cm_per_yr_TreeCrops,Scaled_withdrawal_cm_per_yr_TreeCrops,Area_km2_Forest,Raw_withdrawal_cm_per_yr_Forest,Scaled_withdrawal_cm_per_yr_Forest,Area_km2_Grassland,Raw_withdrawal_cm_per_yr_Grassland,Scaled_withdrawal_cm_per_yr_Grassland,Area_km2_Urban,Raw_withdrawal_cm_per_yr_Urban,Scaled_withdrawal_cm_per_yr_Urban,Area_km2_Water,Raw_withdrawal_cm_per_yr_Water,Scaled_withdrawal_cm_per_yr_Water,Area_km2_Other,Raw_withdrawal_cm_per_yr_Other,Scaled_withdrawal_cm_per_yr_Other
URY,URY,2034,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,154.97134369111586,154.97134369111586,False,raw <= allowed_max -> no scaling,269.08304221120005,23156.688677741244,91.45127488030548,91.45127488030548,98.18648753505612,9.880448310625052,9.880448310625052,24458.94827795624,0.0,0.0,124935.57775509836,5.472178305673308,5.472178305673308,1176.730232069095,48.167442194512034,48.167442194512034,3169.0,0.0,0.0,264.8685696,0.0,0.0
URY,URY,2035,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,155.41215944960575,155.41215944960575,False,raw <= allowed_max -> no scaling,269.08304221120005,23275.08426015694,91.91884721341367,91.91884721341367,97.98548826117346,9.86022187228381,9.86022187228381,24691.2467821736,0.0,0.0,124601.44094688706,5.457543113473653,5.457543113473653,1176.9282385212168,48.17554725043462,48.17554725043462,3169.0,0.0,0.0,248.314284,0.0,0.0
URY,URY,2036,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,155.85297520809561,155.85297520809561,False,raw <= allowed_max -> no scaling,269.08304221120005,23393.47984257263,92.38641954652185,92.38641954652185,97.7844889872908,9.83999543394257,9.83999543394257,24923.54528639096,0.0,0.0,124267.30413867575,5.442907921273998,5.442907921273998,1177.1262449733383,48.183652306357196,48.183652306357196,3169.0,0.0,0.0,231.7599984,0.0,0.0
URY,URY,2037,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,156.2937909665855,156.2937909665855,False,raw <= allowed_max -> no scaling,269.08304221120005,23511.875424988324,92.85399187963003,92.85399187963003,97.58348971340816,9.819768995601333,9.819768995601333,25155.84379060832,0.0,0.0,123933.16733046448,5.428272729074345,5.428272729074345,1177.3242514254605,48.191757362279795,48.191757362279795,3169.0,0.0,0.0,215.2057128,0.0,0.0
URY,URY,2038,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,156.73460672507537,156.73460672507537,False,raw <= allowed_max -> no scaling,269.08304221120005,23630.27100740402,93.32156421273822,93.32156421273822,97.3824904395255,9.799542557260091,9.799542557260091,25388.14229482568,0.0,0.0,123599.03052225318,5.413637536874689,5.413637536874689,1177.5222578775818,48.19986241820236,48.19986241820236,3169.0,0.0,0.0,198.6514272,0.0,0.0
URY,URY,2039,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,157.17542248356528,157.17542248356528,False,raw <= allowed_max -> no scaling,269.08304221120005,23748.666589819717,93.78913654584643,93.78913654584643,97.18149116564284,9.779316118918851,9.779316118918851,25620.44079904304,0.0,0.0,123264.89371404189,5.399002344675035,5.399002344675035,1177.7202643297037,48.20796747412495,48.20796747412495,3169.0,0.0,0.0,182.0971416,0.0,0.0
URY,URY,2040,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,157.61623824205512,157.61623824205512,False,raw <= allowed_max -> no scaling,269.08304221120005,23867.062172235404,94.2567088789546,94.2567088789546,96.9804918917602,9.759089680577613,9.759089680577613,25852.7393032604,0.0,0.0,122930.7569058306,5.38436715247538,5.38436715247538,1177.9182707818252,48.21607253004752,48.21607253004752,3169.0,0.0,0.0,165.54285600000003,0.0,0.0
URY,URY,2041,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,158.057054000545,158.057054000545,False,raw <= allowed_max -> no scaling,269.08304221120005,23985.4577546511,94.72428121206279,94.72428121206279,96.77949261787754,9.738863242236372,9.738863242236372,26085.03780747776,0.0,0.0,122596.6200976193,5.369731960275725,5.369731960275725,1178.116277233947,48.224177585970104,48.224177585970104,3169.0,0.0,0.0,148.9885704,0.0,0.0
URY,URY,2042,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,158.4978697590349,158.4978697590349,False,raw <= allowed_max -> no scaling,269.08304221120005,24103.853337066797,95.191853545171,95.191853545171,96.57849334399488,9.718636803895132,9.718636803895132,26317.33631169512,0.0,0.0,122262.483289408,5.355096768076071,5.355096768076071,1178.3142836860686,48.23228264189269,48.23228264189269,3169.0,0.0,0.0,132.4342848,0.0,0.0
URY,URY,2043,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,158.93868551752476,158.93868551752476,False,raw <= allowed_max -> no scaling,269.08304221120005,24222.24891948249,95.65942587827918,95.65942587827918,96.37749407011223,9.698410365553894,9.698410365553894,26549.63481591248,0.0,0.0,121928.34648119671,5.340461575876416,5.340461575876416,1178.51229013819,48.24038769781526,48.24038769781526,3169.0,0.0,0.0,115.87999920000004,0.0,0.0
URY,URY,2044,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,159.37950127601462,159.37950127601462,False,raw <= allowed_max -> no scaling,269.08304221120005,24340.644501898183,96.12699821138737,96.12699821138737,96.17649479622958,9.678183927212652,9.678183927212652,26781.93332012984,0.0,0.0,121594.20967298542,5.325826383676762,5.325826383676762,1178.7102965903118,48.24849275373784,48.24849275373784,3169.0,0.0,0.0,99.32571359999996,0.0,0.0
